,Name,Year,Position,Appearances,Wins,Losses,Nationality,Goals,Headed Goals,Right Footed Goals,Left Footed Goals,Hit Woodwork,Goals per Match,Penalties Scored,Freekicks Scored,Shots,Shots on Target,Shooting Accuracy,Big Chances Missed,Tackles,Blocked Shots,Interceptions,Clearances,Headed Clearances,Tackle Success,Recoveries,Duels Won,Duels Lost,Successful 50/50s,Aerials Battles Won,Aerial Battles Lost,Clean Sheets,Goals Conceded,Own Goals,Errors Lead to a Goal,Last Man Tackles,Clearances Off the Line,Assists,Passes,Passes per Game,Big Chances,Crosses,Cross Accuracy,Through Balls,Accurate Long Balls,Goalie Goals,Yellows,Reds,Fouls,Offsides,Saves,Penalties Saved,Punches,High claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
694,Sandro Ramirez,2018,Forward,0,0,0,Spain,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
695,Granit Xhaka,2018,Midfielder,29,16,7,Switzerland,4,0,0,4,0,0.14,0,2,29,12,41,1,52,9,36,54,31,56,207,161,142,7,52,41,,,,2,,,2,2245,77.41,5,129,24,5,159,,10,0,45,1,,,,,,,,
696,Hamza Choudhury,2018,Midfielder,9,5,2,England,0,0,0,0,0,0.0,0,0,4,2,50,1,24,1,15,12,3,42,33,33,25,2,5,6,,,,0,,,0,240,26.67,1,3,33,0,10,,0,0,7,0,,,,,,,,
697,Yohan Benalouane,2018,Defender,0,0,0,Tunisia,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
698,Lewis Cass,2018,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
699,Jack Harrison,2018,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
700,Mauro Zarate,2018,Forward,0,0,0,Argentina,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
701,Jonathan Walters,2018,Forward,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
702,Ben Johnson,2018,Defender,1,0,1,England,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,3,0,,,,,,,,,,,,,,0,14,14.0,0,0,,,,,0,0,0,0,,,,,,,,
703,Wes Morgan,2018,Defender,22,9,10,Jamaica,3,2,0,1,0,,,,,,,,27,4,32,104,67,56,79,126,63,2,91,43,6,26,0,0,1,0,0,892,40.55,0,0,0,0,35,,1,2,18,3,,,,,,,,
704,Conor Coventry,2018,Midfielder,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
705,Naby Keita,2018,Midfielder,25,21,0,Guinea,2,1,1,0,1,0.08,0,0,27,10,37,3,37,8,12,13,5,41,113,85,120,24,9,20,,,,0,,,1,1005,40.2,1,5,0,7,16,,0,0,25,0,,,,,,,,
706,Ashley Westwood,2018,Midfielder,34,11,17,England,2,0,2,0,0,0.06,0,0,22,7,32,3,59,10,46,40,10,53,234,108,96,8,20,18,,,,0,,,7,1419,41.74,10,87,36,5,103,,5,0,30,1,,,,,,,,
707,Junior Stanislas,2018,Midfielder,23,8,13,England,2,0,2,0,1,0.09,1,0,34,10,29,0,12,11,2,15,8,50,52,44,47,12,10,13,,,,0,,,3,496,21.57,5,37,19,4,12,,1,0,6,3,,,,,,,,
708,Daniel Amartey,2018,Defender,9,4,4,Ghana,0,0,0,0,0,,,,,,,,18,0,16,25,17,67,58,35,25,2,14,9,1,9,0,0,0,0,0,371,41.22,0,3,0,0,20,,2,0,6,1,,,,,,,,
709,Andy King,2018,Midfielder,0,0,0,Wales,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
710,Martin Kelly,2018,Defender,13,5,6,England,0,0,0,0,0,,,,,,,,21,0,11,85,41,62,42,57,39,0,35,26,3,21,1,0,0,0,0,357,27.46,0,2,50,0,36,,2,0,6,0,,,,,,,,
711,Anders Lindegaard,2018,Goalkeeper,0,0,0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
712,Ramiro Funes Mori,2018,Defender,0,0,0,Argentina,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
713,Max Meyer,2018,Midfielder,29,9,14,Germany,1,0,0,1,1,0.03,0,0,38,8,21,0,33,12,15,18,4,55,89,68,63,13,4,16,,,,0,,,2,663,22.86,0,24,17,0,16,,3,0,10,1,,,,,,,,
714,Guido Carrillo,2018,Forward,0,0,0,Argentina,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
715,Anthony Driscoll-Glennon,2018,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
716,Levi Lumeka,2018,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
717,Mason Greenwood,2018,Forward,3,1,2,England,0,0,0,0,1,0.0,0,0,7,4,57,2,3,0,0,1,0,,,,,,,,,,,,,,0,60,20.0,0,1,,,,,0,0,0,2,,,,,,,,
718,John Stones,2018,Defender,24,19,4,England,0,0,0,0,0,,,,,,,,16,0,14,60,41,69,114,88,46,6,59,30,9,15,0,0,0,1,0,1751,72.96,0,2,50,0,103,,1,0,6,1,,,,,,,,
719,Stephen Duke-McKenna,2018,Midfielder,0,0,0,Guyana,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
720,Sokratis,2018,Defender,25,14,7,Greece,1,1,0,0,0,,,,,,,,42,2,26,108,43,60,102,127,98,6,56,45,5,33,0,0,1,0,2,1387,55.48,2,0,0,1,102,,12,0,37,0,,,,,,,,
721,Kelechi Iheanacho,2018,Forward,30,9,15,Nigeria,1,0,0,1,0,0.03,0,0,18,6,33,3,6,5,2,2,1,,,,,,,,,,,,,,3,276,9.2,3,6,,,,,2,0,14,8,,,,,,,,
722,Fernando Llorente,2018,Forward,20,10,8,Spain,1,1,0,0,1,0.05,0,0,24,5,21,5,4,5,1,10,9,,,,,,,,,,,,,,4,223,11.15,2,1,,,,,2,0,12,5,,,,,,,,
723,Nathan Holland,2018,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
724,Ro-Shaun Williams,2018,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
725,Bernd Leno,2018,Goalkeeper,32,17,8,Germany,,,,,,,,,,,,,,,,,,,,,,,,,6,42,0,5,,,0,922,28.81,,,,,157,0,0,0,0,,105,0,16,9,6,12,181,227
726,Sylvain Deslandes,2018,Defender,0,0,0,France,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
727,Connor Mahoney,2018,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
728,Abdul Rahman Baba,2018,Defender,0,0,0,Ghana,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
729,David Brooks,2018,Midfielder,30,12,13,Wales,7,1,0,6,2,0.23,0,0,41,20,49,8,38,8,24,22,2,68,115,115,150,24,8,31,,,,0,,,5,855,28.5,9,33,24,16,21,,3,0,15,2,,,,,,,,
730,Rob Holding,2018,Defender,10,6,0,England,0,0,0,0,0,,,,,,,,11,0,12,37,21,64,54,37,25,3,21,9,1,10,0,0,0,0,0,614,61.4,0,1,0,0,34,,1,0,6,0,,,,,,,,
731,Lucas Perri,2018,Goalkeeper,0,0,0,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
732,Marlos Moreno,2018,Forward,0,0,0,Colombia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
733,Jonny,2018,Defender,33,13,11,Spain,1,0,1,0,1,,,,,,,,79,11,60,53,23,54,171,181,171,30,39,51,5,39,0,1,0,0,1,1075,32.58,2,46,20,1,33,,6,0,23,5,,,,,,,,
734,Niki Maenpaa,2018,Goalkeeper,0,0,0,Finland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
735,Joy Mukena,2018,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
736,Nathaniel Clyne,2018,"Name
Nathaniel Clyne    Defender
Nathaniel Clyne    Defender
Name: Position, dtype: object",18,8,7,"Name
Nathaniel Clyne    England
Nathaniel Clyne    England
Name: Nationality, dtype: object",0,0,0,0,0,,,,,,,,37,1,18,28,9,57,64,52,51,4,6,12,3,26,0,0,1,0,1,518,28.78,0,21,19,2,16,,2,0,9,0,,,,,,,,
737,Jordon Mutch,2018,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
738,Jordan Pickford,2018,Goalkeeper,38,15,14,England,,,,,,,,,,,,,,,,,,,,,,,,,14,46,0,4,,,0,1118,29.42,,,,,285,0,1,0,1,,94,3,13,11,3,15,152,291
739,Morgan Gibbs-White,2018,Midfielder,26,10,10,England,0,0,0,0,1,0.0,0,0,8,1,13,2,6,2,1,0,0,50,42,36,50,12,12,18,,,,0,,,1,317,12.19,2,17,35,4,20,,1,0,8,2,,,,,,,,
740,Georginio Wijnaldum,2018,Midfielder,35,28,1,Netherlands,3,1,2,0,0,0.09,0,0,30,10,33,4,40,5,21,24,13,68,182,131,122,29,32,34,,,,0,,,0,1769,50.54,2,13,23,5,57,,3,0,18,2,,,,,,,,
741,Morgan Schneiderlin,2018,Midfielder,14,7,2,France,0,0,0,0,0,0.0,0,0,3,0,0,0,24,1,15,15,8,67,71,52,55,2,20,16,,,,0,,,1,545,38.93,1,2,50,2,27,,2,0,21,0,,,,,,,,
742,Morgan Feeney,2018,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
743,Aaron Connolly,2018,Forward,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
744,Alfie Whiteman,2018,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
745,Ben White,2018,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
746,Oskar Buur,2018,Defender,0,0,0,Denmark,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
747,Victor Wanyama,2018,Midfielder,13,7,4,Kenya,1,0,0,1,0,0.08,0,0,7,2,29,0,13,2,7,9,5,100,39,39,37,6,14,14,,,,0,,,0,326,25.08,0,3,33,0,1,,2,0,10,0,,,,,,,,
748,Jonathan Williams,2018,Midfielder,0,0,0,Wales,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
749,Mark Travers,2018,Goalkeeper,2,1,1,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,0,,,0,43,21.5,,,,,7,0,0,0,0,,9,0,0,0,0,2,13,14
750,Georges-Kevin Nkoudou,2018,"Name
Georges-Kevin Nkoudou    Midfielder
Georges-Kevin Nkoudou    Midfielder
Name: Position, dtype: object",1,1,0,"Name
Georges-Kevin Nkoudou    France
Georges-Kevin Nkoudou    France
Name: Nationality, dtype: object",0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,3,3.0,1,2,,,,,0,0,0,0,,,,,,,,
751,Dejan Lovren,2018,Defender,13,11,1,Croatia,1,0,1,0,0,,,,,,,,15,1,11,51,27,60,44,78,38,0,53,25,6,7,0,0,0,0,0,821,63.15,0,4,50,1,34,,1,0,3,0,,,,,,,,
752,Alvaro Morata,2018,Forward,16,9,2,Spain,5,0,3,2,0,0.31,0,0,35,16,46,10,8,9,0,6,4,,,,,,,,,,,,,,0,229,14.31,0,3,,,,,3,0,19,20,,,,,,,,
753,Trevoh Chalobah,2018,Defender,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
754,Michel Vorm,2018,Goalkeeper,2,0,2,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,,,0,44,22.0,,,,,5,0,0,0,0,,9,0,1,1,1,1,17,10
755,Seamus Coleman,2018,Defender,29,13,8,Ireland,2,1,1,0,0,,,,,,,,44,3,27,74,43,57,169,129,109,21,46,31,13,30,1,0,1,0,2,1194,41.17,6,81,21,0,42,,1,0,22,3,,,,,,,,
756,Jose Izquierdo,2018,Forward,15,6,6,Colombia,0,0,0,0,0,0.0,0,0,15,3,20,0,15,5,5,7,2,,,,,,,,,,,,,,1,205,13.67,0,6,,,,,1,0,6,4,,,,,,,,
757,Donovan Wilson,2018,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
758,Younes Kaboul,2018,Defender,0,0,0,France,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
759,Marcus Browne,2018,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
760,Lazar Markovic,2018,Midfielder,1,0,1,Serbia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,0,29,29.0,0,0,,,,,0,0,1,0,,,,,,,,
761,Alex Iwobi,2018,Midfielder,35,19,9,Nigeria,3,0,3,0,0,0.09,0,0,35,14,40,3,28,11,12,10,4,,,,,,,,,,,,,,6,951,27.17,10,57,,,,,0,0,8,2,,,,,,,,
762,Jonjo Shelvey,2018,Midfielder,16,3,7,England,1,0,1,0,0,0.06,0,0,23,8,35,0,22,4,7,13,2,55,84,51,41,10,14,10,,,,0,,,1,629,39.31,2,50,28,4,85,,1,0,16,0,,,,,,,,
763,Bartosz Kapustka,2018,Midfielder,0,0,0,Poland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
764,Callum Slattery,2018,Midfielder,3,1,0,England,0,0,0,0,0,0.0,0,0,1,0,0,0,4,1,2,1,0,75,7,11,19,1,3,9,,,,0,,,0,31,10.33,0,1,0,0,1,,0,0,4,0,,,,,,,,
765,Nahki Wells,2018,Forward,0,0,0,Bermuda,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
766,Alex McCarthy,2018,Goalkeeper,25,5,12,England,,,,,,,,,,,,,,,,,,,,,,,,,4,44,0,1,,,0,585,23.4,,,,,140,0,1,0,0,,78,0,17,15,10,6,82,189
767,Aaron Cresswell,2018,Defender,20,7,8,England,0,0,0,0,0,,,,,,,,29,3,23,42,23,55,85,72,45,6,25,18,1,26,0,0,1,0,1,812,40.6,1,75,21,0,29,,1,0,2,1,,,,,,,,
768,Aleksandar Mitrovic,2018,Forward,37,7,25,Serbia,11,6,5,0,5,0.3,1,0,131,48,37,15,19,26,6,53,48,,,,,,,,,,,,,,3,1026,27.73,5,6,,,,,7,0,61,34,,,,,,,,
769,Tyreece John-Jules,2018,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
770,Kevin Mirallas,2018,Midfielder,0,0,0,Belgium,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
771,Dujon Sterling,2018,Midfielder,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
772,Elliott Moore,2018,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
773,Tahith Chong,2018,Midfielder,2,1,0,Netherlands,0,0,0,0,0,0.0,0,0,2,1,50,1,0,1,0,1,0,0,0,3,1,1,0,0,,,,0,,,0,15,7.5,0,0,0,0,0,,0,0,0,0,,,,,,,,
774,Brandon Austin,2018,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
775,Juan Foyth,2018,Defender,12,7,5,Argentina,1,1,0,0,0,,,,,,,,31,0,10,48,27,55,53,84,52,19,25,19,3,11,0,1,1,0,0,586,48.83,2,2,0,1,21,,3,1,16,0,,,,,,,,
776,Rafa Mir,2018,Forward,0,0,0,Spain,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
777,Ben Hamer,2018,Goalkeeper,7,0,6,England,,,,,,,,,,,,,,,,,,,,,,,,,0,21,0,2,,,0,191,27.29,,,,,61,0,0,0,0,,24,0,1,3,2,1,12,52
778,Daniel Drinkwater,2018,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
779,Alexis Sanchez,2018,Forward,20,10,3,Chile,1,1,0,0,0,0.05,0,0,17,9,53,1,17,5,9,1,0,,,,,,,,,,,,,,3,382,19.1,6,24,,,,,3,0,14,8,,,,,,,,
780,Callum Connolly,2018,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
781,Ragnar Klavan,2018,Defender,0,0,0,Estonia,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
782,Nya Kirby,2018,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
783,Vlad Dragomir,2018,Midfielder,0,0,0,Romania,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
784,Fraser Hornby,2018,Midfielder,0,0,0,Scotland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
785,Anton Walkes,2018,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
786,Julian Speroni,2018,Goalkeeper,1,0,1,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,,,0,32,32.0,,,,,10,0,0,0,0,,5,0,0,1,2,0,3,13
787,Kieran Dowell,2018,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
788,Florin Andone,2018,Forward,23,4,13,Romania,3,2,1,0,0,0.13,0,0,19,8,42,3,10,6,3,12,5,,,,,,,,,,,,,,0,165,7.17,0,5,,,,,5,0,28,4,,,,,,,,
789,Marko Arnautovic,2018,Forward,28,12,12,Austria,10,1,6,3,1,0.36,1,0,62,32,52,7,9,13,3,5,3,,,,,,,,,,,,,,4,640,22.86,6,18,,,,,3,0,30,21,,,,,,,,
790,Tashan Oakley-Boothe,2018,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
791,Henri Saivet,2018,Midfielder,0,0,0,Senegal,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
792,Shayne Lavery,2018,Forward,0,0,0,Northern Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
793,Adam Armstrong,2018,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
794,Eric Garcia,2018,Defender,0,0,0,Spain,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
795,Aaron Ramsdale,2018,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
796,Rachid Ghezzal,2018,Midfielder,19,5,12,Algeria,1,0,0,1,1,0.05,0,0,19,5,26,1,14,10,7,3,2,,,,,,,,,,,,,,0,422,22.21,3,45,,,,,3,0,13,0,,,,,,,,
797,Florian Lejeune,2018,Defender,12,5,5,France,0,0,0,0,0,,,,,,,,25,0,21,44,28,60,74,64,42,3,31,17,3,13,0,0,0,1,0,563,46.92,0,7,14,3,81,,0,0,11,0,,,,,,,,
798,Jeremy Pied,2018,Defender,0,0,0,France,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
799,Craig Cathcart,2018,Defender,36,14,15,Northern Ireland,3,3,0,0,0,,,,,,,,50,4,38,179,76,62,161,146,116,2,86,79,5,54,2,1,2,0,0,1280,35.56,0,3,0,0,98,,2,0,16,0,,,,,,,,
800,Davy Klaassen,2018,Midfielder,0,0,0,Netherlands,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
801,DeAndre Yedlin,2018,Defender,29,7,15,United States,1,0,1,0,0,,,,,,,,54,2,28,71,33,59,109,105,121,8,30,41,5,40,1,0,0,0,2,732,25.24,1,77,23,1,26,,6,1,41,4,,,,,,,,
802,Abdoulaye Doucoure,2018,Midfielder,35,14,15,France,5,2,2,1,0,0.14,0,0,52,17,33,5,71,19,34,54,22,54,257,156,174,32,41,37,,,,1,,,6,1942,55.49,8,11,18,5,59,,7,0,36,2,,,,,,,,
803,Massadio Haidara,2018,Defender,0,0,0,Mali,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
804,Peter Crouch,2018,Forward,6,0,5,England,0,0,0,0,0,0.0,0,0,5,1,20,1,1,4,0,2,2,,,,,,,,,,,,,,0,28,4.67,0,0,,,,,1,0,3,0,,,,,,,,
805,Miguel Almiron,2018,Midfielder,10,5,3,Paraguay,0,0,0,0,1,0.0,0,0,19,8,42,2,20,5,8,4,1,60,61,45,34,7,1,9,,,,0,,,0,241,24.1,0,21,33,1,8,,0,0,6,4,,,,,,,,
806,Ben Whitfield,2018,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
807,Diego Rico,2018,Defender,12,1,11,Spain,0,0,0,0,0,,,,,,,,14,3,14,17,7,64,47,36,31,4,7,9,0,19,0,0,0,0,0,285,23.75,2,39,28,0,8,,1,0,10,0,,,,,,,,
808,Kevin Long,2018,Defender,6,1,4,Ireland,0,0,0,0,0,,,,,,,,18,0,7,34,18,56,24,44,31,1,20,17,1,9,0,0,0,0,1,168,28.0,1,0,0,0,21,,0,0,3,0,,,,,,,,
809,Gylfi Sigurdsson,2018,Midfielder,38,15,14,Iceland,13,1,9,3,3,0.34,2,0,86,34,40,10,55,32,28,23,9,65,157,151,165,38,19,42,,,,0,,,6,990,26.05,11,196,24,19,26,,3,0,33,3,,,,,,,,
